46	NZLE1129	NZLE	11	29	106	286	128.9	308.9	0	0	0	0	NZZC	NZLE Lake Station/Nelson Lakes	-41.755194	172.739914	-41.764197	172.754867
47	NZLX0119	NZLX	01	19	5	185	30	210	0	0	0	0	NZZC	NZLX Alexandra	-45.213739	169.368483	-45.209167	169.372058
48	NZLX1432	NZLX	14	32	135	315	160	340	0	0	0	0	NZZC	NZLX Alexandra	-45.206325	169.368986	-45.216444	169.374331
49	NZMA0422	NZMA	04	22	40	220	60.6	240.6	0	0	0	0	NZZC	NZMA Matamata	-37.733314	175.73735	-37.729836	175.745317
50	NZMA1028	NZMA	10	28	110	290	130.6	310.6	0	0	0	0	NZZC	NZMA Matamata	-37.73465	175.736664	-37.740692	175.748811
51	NZMC1331	NZMC	13	31	130	310	154	334	0	0	0	0	NZZC	NZMC Mount Cook	-43.760333	170.131028	-43.772336	170.138625
52	NZME0927	NZME	09	27	90	270	110.2	290.2	0	0	0	0	NZZC	NZME Mercer	-37.259044	175.114411	-37.262806	175.125947
53	NZMF1129	NZMF	11	29	108	288	132.3	312.3	0	0	0	0	NZZC	NZMF Milford Sound	-44.671417	167.919094	-44.675447	167.927042
54	NZMO0826	NZMO	08	26	77	257	101.9	281.9	0	0	0	0	NZZC	NZMO Te Anau/Manapouri	-45.531567	167.643186	-45.534492	167.662997
55	NZMR1331	NZMR	13	31	130	310	152.8	332.8	0	0	0	0	NZZC	NZMR Murchison	-41.794633	172.312744	-41.799011	172.316314
56	NZMS0624	NZMS	06	24	55	235	77.7	257.7	0	0	0	0	NZZC	NZMS Masterton	-40.975867	175.62755	-40.973622	175.640547
57	NZMS1028	NZMS	10	28	100	280	122.7	302.7	0	0	0	0	NZZC	NZMS Masterton	-40.972156	175.626389	-40.977531	175.637619
58	NZNE0321	NZNE	03	21	27	207	46.8	226.8	3	3	1	1	NZZC	NZNE North Shore	-36.658144	174.653108	-36.654272	174.658264
59	NZNE0927	NZNE	09	27	85	265	104.8	284.8	0	0	0	0	NZZC	NZNE North Shore	-36.655806	174.654033	-36.656967	174.659425
60	NZNF0119	NZNF	01	19	12	192	33.3	213.3	0	0	0	0	NZZC	NZNF Norfolk	-39.209164	174.219303	-39.202336	174.224933
61	NZNP0523	NZNP	05	23	45	225	66.2	246.2	10	10	1	1	NZZC	NZNP New Plymouth	-39.010447	174.170067	-39.005644	174.183889
62	NZNR0725	NZNR	07	25	68	248	89.8	269.8	0	0	0	0	NZZC	NZNR Napier	-39.464539	176.857611	-39.464353	176.871542
63	NZNR1634	NZNR	16	34	164	344	185.8	5.8	10	10	1	1	NZZC	NZNR Napier	-39.461989	176.868039	-39.477694	176.866311
64	NZNS0220	NZNS	02	20	18	198	40.6	220.6	10	10	1	1	NZZC	NZNS Nelson	-41.301397	173.218922	-41.292228	173.229461
65	NZNS0624	NZNS	06	24	62	242	84.6	264.6	0	0	0	0	NZZC	NZNS Nelson	-41.296131	173.217011	-41.295453	173.224183
66	NZNV0422	NZNV	04	22	39	219	64.9	244.9	10	10	1	1	NZZC	NZNV Invercargill	-46.418411	168.302258	-46.4111	168.324744
67	NZNV1230	NZNV	12	30	115	295	140.9	320.9	0	0	0	0	NZZC	NZNV Invercargill	-46.412286	168.314561	-46.417694	168.320939
68	NZOH0927	NZOH	09	27	87	267	109.1	289.1	10	10	1	1	NZZC	NZOH Ohakea Military	-40.202656	175.374253	-40.209369	175.399756
69	NZOH1533	NZOH	15	33	147	327	169.1	349.1	0	0	0	0	NZZC	NZOH Ohakea Military	-40.199731	175.386006	-40.217264	175.390464
70	NZOM0119	NZOM	01	19	13	193	35.9	215.9	0	0	0	0	NZZC	NZOM Omaka	-41.545114	173.920564	-41.538097	173.9274
71	NZOM0725	NZOM	07	25	66	246	88.9	268.9	0	0	0	0	NZZC	NZOM Omaka	-41.541133	173.919769	-41.540347	173.928008
72	NZOM1230	NZOM	12	30	117	297	139.9	319.9	0	0	0	0	NZZC	NZOM Omaka	-41.538272	173.920517	-41.545017	173.928453
73	NZOP0927	NZOP	09	27	90	270	111	291	0	0	0	0	NZZC	NZOP Opotiki	-38.021842	177.300111	-38.024192	177.311311
74	NZOU0220	NZOU	02	20	20	200	45.1	225.1	0	0	0	0	NZZC	NZOU Oamaru	-44.968639	171.081772	-44.963603	171.088822
75	NZOU1129	NZOU	11	29	110	290	135.1	315.1	0	0	0	0	NZZC	NZOU Oamaru	-44.969136	171.082017	-44.974736	171.089889
76	NZOU1836	NZOU	18	36	182	2	207.1	27.1	10	10	5	5	NZZC	NZOU Oamaru	-44.96185	171.085172	-44.972167	171.077861
77	NZOX1836	NZOX	18	36	180	360	199.6	19.6	2	2	2	2	NZZC	NZOX Okiwi Station	-36.143194	175.419608	-36.149436	175.416417
78	NZPM0725	NZPM	07	25	69	249	91.3	271.3	10	10	1	1	NZZC	NZPM Palmerston North	-40.319864	175.604869	-40.319836	175.624669
79	NZPN1836	NZPN	18	36	180	360	202.8	22.8	0	0	0	0	NZZC	NZPN Picton	-41.344122	173.958497	-41.349311	173.954389
80	NZPP1634	NZPP	16	34	158	338	180.6	0.6	3	3	1	1	NZZC	NZPP Paraparaumu	-40.901261	174.987925	-40.910642	174.987931
81	NZQN0523	NZQN	05	23	53	233	77.7	257.7	10	10	1	1	NZZC	NZQN Queenstown	-45.02	168.735689	-45.016544	168.757728
82	NZQN1432	NZQN	14	32	140	320	164.7	344.7	0	0	0	0	NZZC	NZQN Queenstown	-45.017783	168.7412	-45.023917	168.744156
83	NZRA0523	NZRA	05	23	50	230	70.5	250.5	0	0	0	0	NZZC	NZRA Raglan	-37.806069	174.856078	-37.8042	174.862275
84	NZRO1836	NZRO	18	36	184	4	204.9	24.9	10	10	1	1	NZZC	NZRO Rotorua	-38.100444	176.320344	-38.115486	176.311436
85	NZRT0422	NZRT	04	22	40	220	64	244	0	0	0	0	NZZC	NZRT Rangiora	-43.29076	172.54007	-43.288654	172.545746
86	NZRT0725	NZRT	07	25	70	250	94	274	0	0	0	0	NZZC	NZRT Rangiora	-43.288758	172.534606	-43.288964	172.547853
87	NZRT1028	NZRT	10	28	100	280	124	304	0	0	0	0	NZZC	NZRT Rangiora	-43.287542	172.535692	-43.290928	172.542831
88	NZSD0927	NZSD	09	27	91	271	112.4	292.4	0	0	0	0	NZZC	NZSD Stratford	-39.316222	174.303161	-39.319244	174.313325
89	NZSD1634	NZSD	16	34	164	344	185.4	5.4	0	0	0	0	NZZC	NZSD Stratford	-39.315528	174.309281	-39.320075	174.308761
90	NZSL1634	NZSL	16	34	161	341	180.6	0.6	0	0	5	0	NZZC	NZSL Springhill	-36.320661	174.555944	-36.325256	174.5559
91	NZTG0725	NZTG	07	25	73	253	93.6	273.6	10	10	1	1	NZZC	NZTG Tauranga	-37.67275	176.188389	-37.673806	176.209056
92	NZTG1634	NZTG	16	34	160	340	180.6	0.6	0	0	0	0	NZZC	NZTG Tauranga	-37.670656	176.194336	-37.676767	176.193878
93	NZTH0523	NZTH	05	23	50	230	70.2	250.2	0	0	0	0	NZZC	NZTH Thames	-37.161614	175.545669	-37.159583	175.551711
94	NZTI0523	NZTI	05	23	50	230	75.8	255.8	0	0	0	0	NZZC	NZTI Taieri	-45.862453	170.358383	-45.859736	170.367936
95	NZTI1129	NZTI	11	29	110	290	135.8	315.8	0	0	0	0	NZZC	NZTI Taieri	-45.858319	170.357025	-45.861797	170.363922
96	NZTK1836	NZTK	18	36	178	358	200.2	20.2	0	0	0	0	NZZC	NZTK Takaka	-40.811181	172.777531	-40.817319	172.77455
97	NZTM0119	NZTM	01	19	10	190	31.2	211.2	0	0	0	0	NZZC	NZTM Taumarunui	-38.84325	175.258544	-38.834361	175.266389
98	NZTN0220	NZTN	02	20	20	200	41.4	221.4	0	0	0	0	NZZC	NZTN Turangi	-38.971083	175.811036	-38.964936	175.816864
99	NZTO1331	NZTO	13	31	124	304	144.9	324.9	3	3	1	1	NZZC	NZTO Tokoroa	-38.235425	175.891744	-38.241714	175.89735
100	NZTT1634	NZTT	16	34	160	340	180.9	0.9	0	0	0	0	NZZC	NZTT Te Kuiti	-38.300167	175.147667	-38.307119	175.147667
101	NZTU0220	NZTU	02	20	17	197	41.6	221.6	0	0	0	0	NZZC	NZTU Timaru	-44.303272	171.220639	-44.294633	171.231261
102	NZTU1129	NZTU	11	29	110	290	134.6	314.6	0	0	0	0	NZZC	NZTU Timaru	-44.300319	171.225419	-44.306072	171.234269
103	NZUK1533	NZUK	15	33	149	329	173.3	353.3	0	0	0	0	NZZC	NZUK Pukaki	-44.233533	170.118478	-44.243189	170.120239
104	NZUN0523	NZUN	05	23	50	230	70.2	250.2	0	0	0	0	NZZC	NZUN Pauanui Beach	-37.022078	175.860008	-37.019775	175.867244
105	NZWB0624	NZWB	06	24	63	243	85.9	265.9	10	10	1	1	NZZC	NZWB Woodbourne	-41.518322	173.860875	-41.517417	173.877906
106	NZWB1028	NZWB	10	28	100	280	122.9	302.9	0	0	0	0	NZZC	NZWB Woodbourne	-41.514308	173.863603	-41.519628	173.874986
107	NZWF1129	NZWF	11	29	114	294	138.6	318.6	0	0	0	0	NZZC	NZWF Wanaka	-44.718056	169.241306	-44.726111	169.251389
108	NZWK0927	NZWK	09	27	92	272	112.9	292.9	3	3	1	1	NZZC	NZWK Whakatane	-37.919939	176.909972	-37.924317	176.92345
109	NZWM0422	NZWM	04	22	39	218	64	243	0	0	0	0	NZZC	NZWM Waimate	-44.791031	171.088272	-44.788422	171.095567
110	NZWM0927	NZWM	09	27	87	267	112	292	0	0	0	0	NZZC	NZWM Waimate	-44.789925	171.08728	-44.791634	171.093567
111	NZWN1634	NZWN	16	34	160	340	182.9	2.9	15	15	1	1	NZZC	NZWN Wellington Intl	-41.318622	174.807458	-41.334939	174.806358
112	NZWO1634	NZWO	16	34	155	335	176.6	356.6	0	0	0	0	NZZC	NZWO Wairoa	-39.00755	177.404069	-39.01575	177.404714
113	NZWP0321	NZWP	03	21	33	213	52.9	232.9	10	10	1	1	NZZC	NZWP Whenuapai Military	-36.796181	174.620886	-36.785153	174.639053
114	NZWP0826	NZWP	08	26	78	258	97.9	277.9	0	0	0	0	NZZC	NZWP Whenuapai Military	-36.783758	174.623467	-36.785733	174.641011
115	NZWR0624	NZWR	06	24	62	242	81.3	261.3	3	3	1	1	NZZC	NZWR Whangarei	-35.769875	174.357825	-35.768372	174.369817
116	NZWR1432	NZWR	14	32	140	320	159.3	339.3	0	0	0	0	NZZC	NZWR Whangarei	-35.769944	174.359269	-35.773842	174.361253
117	NZWS0422	NZWS	04	22	34	214	56.7	236.7	3	3	1	1	NZZC	NZWS Westport	-41.740281	171.572586	-41.733933	171.585442
118	NZWT0422	NZWT	04	22	35	215	55.1	235.1	0	0	0	0	NZZC	NZWT Whitianga	-36.832306	175.676317	-36.825625	175.68855
119	NZWT1634	NZWT	16	34	158	338	178.1	358.1	0	0	0	0	NZZC	NZWT Whitianga	-36.825436	175.679925	-36.831206	175.680208
120	NZWU0826	NZWU	08	26	81	261	102.9	282.9	0	0	0	0	NZZC	NZWU Whanganui	-39.962672	175.020797	-39.963925	175.028489
121	NZWU1129	NZWU	11	29	105	285	126.9	306.9	3	3	1	1	NZZC	NZWU Whanganui	-39.959772	175.018042	-39.967169	175.030853
122	NZWU1432	NZWU	14	32	136	316	157.9	337.9	0	0	0	0	NZZC	NZWU Whanganui	-39.959881	175.021042	-39.967442	175.025222
123	NZWV1331	NZWV	13	31	130	310	150.4	330.4	0	0	0	0	NZZC	NZWV Waihi Beach	-37.428214	175.950578	-37.432189	175.95375
124	NZRC0422	NZRC	04	22	37	217	63.3	243.3	2	2	2	2	NZZC	NZRC Ryans Creek	-46.901022	168.097467	-46.898461	168.104856
248	AGAT1331	AGAT	13	31	131	311	139.8	319.8	0	0	0	0	NZZO	AGAT Atoifi	-8.870342	161.008958	-8.876186	161.013889
249	AGGA1836	AGGA	18	36	180	360	188.7	8.7	0	0	0	0	NZZO	AGGA Auki	-8.698336	160.682372	-8.706822	160.681133
250	AGGB1129	AGGB	11	29	104	284	113	293	0	0	0	0	NZZO	AGGB Bellona	-11.300914	159.795225	-11.303281	159.800836
251	AGGC1331	AGGC	13	31	139	319	146.5	326.5	0	0	0	0	NZZO	AGGC Choiseul	-6.709522	156.394586	-6.714542	156.397803
252	AGGE0422	AGGE	04	22	44	224	51.5	231.5	0	0	0	0	NZZO	AGGE Ballalae	-6.995425	155.879947	-6.986239	155.891717
253	AGGF1836	AGGF	18	36	177	357	185.4	5.4	0	0	0	0	NZZO	AGGF Maringe	-8.103192	159.577583	-8.109742	159.576781
254	AGGH0624	AGGH	06	24	59	239	67.7	247.7	0	0	0	0	NZZO	AGGH Honiara Intl	-9.431961	160.045183	-9.424519	160.063758
255	AGGI1735	AGGI	17	35	167	348	175.7	356.7	0	0	0	0	NZZO	AGGI Babanakira	-9.744722	159.839519	-9.750803	159.839803
256	AGGJ1432	AGGJ	14	32	140	320	148.9	328.9	0	0	0	0	NZZO	AGGJ Avu Avu	-9.865967	160.40905	-9.871083	160.41215
257	AGGK1028	AGGK	10	28	102	282	111.2	291.2	0	0	0	0	NZZO	AGGK Kirakira	-10.447478	161.8935	-10.451572	161.90375
258	AGGL0523	AGGL	05	23	54	234	64	244	0	0	0	0	NZZO	AGGL Santa Cruz	-10.721247	165.793728	-10.717653	165.801275
259	AGGM0725	AGGM	07	25	71	251	79	259	0	0	0	0	NZZO	AGGM Munda	-8.328747	157.253725	-8.325686	157.269775
260	AGGN1432	AGGN	14	32	141	321	148.8	328.8	0	0	0	0	NZZO	AGGN Gizo	-8.095117	156.862042	-8.101867	156.866211
261	AGGO0422	AGGO	04	22	34	214	41.5	221.5	0	0	0	0	NZZO	AGGO Mono/Stirling Island	-7.418492	155.563678	-7.411925	155.569728
262	AGGP1230	AGGP	12	30	120	300	129	309	0	0	0	0	NZZO	AGGP Parasi	-9.639228	161.422469	-9.643578	161.428208
263	AGGR1230	AGGR	12	30	119	299	128.1	308.1	0	0	0	0	NZZO	AGGR Rennell/Tingoa	-11.548683	160.060939	-11.552433	160.065786
264	AGGS1028	AGGS	10	28	97	277	105.1	285.1	0	0	0	0	NZZO	AGGS Seghe	-8.577364	157.871692	-8.579561	157.879714
265	AGGT1129	AGGT	11	29	111	291	120.4	300.4	0	0	0	0	NZZO	AGGT Santa Anna	-10.846514	162.451356	-10.850181	162.457756
266	AGGV0422	AGGV	04	22	39	219	47.2	227.2	0	0	0	0	NZZO	AGGV Suavanao	-7.588408	158.727783	-7.582714	158.734069
267	AGGY1230	AGGY	12	30	119	299	127.5	307.5	0	0	0	0	NZZO	AGGY Yandina/Russell Islands	-9.092836	159.218578	-9.098014	159.225244
268	AGKG1432	AGKG	14	32	140	320	147.9	327.9	0	0	0	0	NZZO	AGKG Kaghau	-7.326822	157.582947	-7.333081	157.586425
269	ANYN1230	ANYN	12	30	121	301	129.8	309.8	0	0	0	0	NZZO	ANYN Nauru Intl	-0.541544	166.912144	-0.553069	166.925683
270	AYBK0422	AYBK	04	22	40	220	46.9	226.9	0	0	0	0	NZZO	AYBK Buka	-5.427028	154.667472	-5.417528	154.677944
271	AYGN0927	AYGN	09	27	93	273	99.7	279.7	0	0	0	0	NZZO	AYGN Gurney	-10.308947	150.326561	-10.312378	150.344092
272	AYKA1432	AYKA	14	32	132	312	138.6	318.6	0	0	0	0	NZZO	AYKA Losuia	-8.500367	151.075867	-8.512217	151.086083
273	AYMS0826	AYMS	08	26	76	256	83.3	263.3	0	0	0	0	NZZO	AYMS Misima	-10.6894	152.8321	-10.6887	152.843033
274	NCAI1432	NCAI	14	32	141	321	154.4	334.4	0	0	0	0	NZZO	NCAI Aitutaki	-18.829642	-159.764772	-18.844458	-159.7572
275	NCAT0927	NCAT	09	27	87	267	100.8	280.8	0	0	0	0	NZZO	NCAT Atiu	-19.966753	-158.125594	-19.968839	-158.113814
276	NCMG1331	NCMG	13	31	131	311	145.4	325.4	0	0	0	0	NZZO	NCMG Mangaia	-21.89215	-157.90935	-21.899611	-157.903714
277	NCMH1432	NCMH	14	32	138	318	149.1	329.1	0	0	0	0	NZZO	NCMH Manihiki	-10.375667	-161.002497	-10.386472	-160.996014
278	NCMK1028	NCMK	10	28	99	279	112.8	292.8	0	0	0	0	NZZO	NCMK Mauke	-20.133672	-157.351897	-20.139294	-157.337878
279	NCMR0927	NCMR	09	27	94	274	107.7	287.7	0	0	0	0	NZZO	NCMR Mitiaro	-19.840981	-157.708717	-19.844228	-157.697783
280	NCPK0725	NCPK	07	25	73	253	84.2	264.2	0	0	0	0	NZZO	NCPK Pukapuka	-10.915147	-165.845692	-10.913783	-165.833097
281	NCPY1432	NCPY	14	32	141	321	151.8	331.8	0	0	0	0	NZZO	NCPY Penrhyn	-9.006392	-158.036506	-9.023619	-158.027306
282	NCRG0826	NCRG	08	26	76	256	90.2	270.2	0	0	0	0	NZZO	NCRG Rarotonga Intl	-21.202583	-159.815708	-21.202586	-159.795447
283	NFFN0220	NFFN	02	20	25	205	37.6	217.6	0	0	0	0	NZZO	NFFN Nadi Intl	-17.772811	177.429108	-17.750308	177.447319
284	NFFN0927	NFFN	09	27	92	272	104.6	284.6	0	0	0	0	NZZO	NFFN Nadi Intl	-17.753278	177.436947	-17.757767	177.455597
285	NFNA1028	NFNA	10	28	96	276	108.7	288.7	0	0	0	0	NZZO	NFNA Nausori Intl	-18.040892	178.551967	-18.047272	178.571136
286	NFNH1735	NFNH	17	35	166	346	178.5	358.5	0	0	0	0	NZZO	NFNH Laucala	-16.742142	-179.667347	-16.752422	-179.666942
287	NFNL1331	NFNL	13	31	135	315	147.4	327.4	0	0	0	0	NZZO	NFNL Labasa	-16.463764	179.336786	-16.471744	179.342408
288	NFNM1129	NFNM	11	29	107	287	119.5	299.5	0	0	0	0	NZZO	NFNM Matei	-16.688364	-179.881328	-16.692844	-179.873181
289	NFNR0725	NFNR	07	25	71	251	82.4	262.4	0	0	0	0	NZZO	NFNR Rotuma	-12.483572	177.065058	-12.481942	177.077878
290	NFNS1432	NFNS	14	32	144	324	156.5	336.5	0	0	0	0	NZZO	NFNS Savusavu	-16.799897	179.339061	-16.806542	179.342097
291	NFTE1634	NFTE	16	34	157	337	171	351	0	0	0	0	NZZO	NFTE Eua	-21.373953	-174.958311	-21.381083	-174.957083
292	NFTF1129	NFTF	11	29	108	288	121.9	301.9	0	0	0	0	NZZO	NFTF Fuaamotu Intl	-21.234458	-175.160903	-21.247208	-175.139058
293	NFTF1735	NFTF	17	35	168	348	181.9	1.9	0	0	0	0	NZZO	NFTF Fuaamotu Intl	-21.239853	-175.138817	-21.248114	-175.139092
294	NFTL1129	NFTL	11	29	107	287	120.5	300.5	0	0	0	0	NZZO	NFTL Haapai	-19.774231	-174.346206	-19.779708	-174.336322
295	NFTO0826	NFTO	08	26	80	260	92.3	272.3	0	0	0	0	NZZO	NFTO Niuafoou	-15.5706	-175.634931	-15.570608	-175.625061
296	NFTP1129	NFTP	11	29	114	294	126.4	306.4	0	0	0	0	NZZO	NFTP Niuatoputapu	-15.973772	-173.795992	-15.979089	-173.78845
297	NFTV0826	NFTV	08	26	83	263	96.1	276.1	0	0	0	0	NZZO	NFTV Vavau	-18.585167	-173.966119	-18.586042	-173.957678
298	NGFU0321	NGFU	03	21	32	212	42.9	222.9	0	0	0	0	NZZO	NGFU Funafuti Intl	-8.529069	179.192014	-8.518919	179.201547
299	NGNU0624	NGNU	06	24	61	241	70.9	250.9	0	0	0	0	NZZO	NGNU Nikunau	-1.316169	176.405281	-1.313083	176.414081
300	NGTA0927	NGTA	09	27	88	268	97.4	277.4	0	0	0	0	NZZO	NGTA Bonriki Intl	1.382761	173.138083	1.380567	173.155308
301	NGTB0927	NGTB	09	27	89	269	98.5	278.5	0	0	0	0	NZZO	NGTB Abemama	0.491569	173.8246	0.490286	173.833586
302	NGTE1432	NGTE	14	32	142	322	151.8	331.8	0	0	0	0	NZZO	NGTE Tabiteuea North	-1.219647	174.773872	-1.227194	174.777806
303	NGTR0927	NGTR	09	27	89	269	99	279	0	0	0	0	NZZO	NGTR Arorae	-2.615669	176.798519	-2.616886	176.806636
304	NGTU0624	NGTU	06	24	60	240	69.2	249.2	0	0	0	0	NZZO	NGTU Butaritari	3.085592	172.80945	3.08675	172.812425
305	NIUE1028	NIUE	10	28	97	277	110.3	290.3	0	0	0	0	NZZO	NIUE Niue Intl	-19.075392	-169.936181	-19.082547	-169.915303
306	NLWF0725	NLWF	07	25	71	251	83	263	0	0	0	0	NZZO	NLWF Point Vele	-14.312244	-178.071483	-14.310956	-178.061375
307	NLWW0826	NLWW	08	26	78	258	89.8	269.8	0	0	0	0	NZZO	NLWW Hihifo	-13.238331	-176.208931	-13.238306	-176.190156
308	NSAS0826	NSAS	08	26	86	266	98	278	0	0	0	0	NZZO	NSAS Ofu	-14.183986	-169.672872	-14.1847	-169.667328
309	NSFA0826	NSFA	08	26	77	257	88.9	268.9	0	0	0	0	NZZO	NSFA Faleolo Intl	-13.830214	-172.022278	-13.829886	-171.994481
